"","X","answer_id","token","lemma","POS","is_will_construction","is_goingTo_construction"
"1299",288653,2235,"will"," will"," MD",1,0
"1300",288672,2235,"will"," will"," MD",1,0
"1301",288766,2237,"will"," will"," MD",1,0
"1302",288806,2237,"going"," go"," VBG",0,1
"1303",289169,2238,"wo"," will"," MD",1,0
"1304",289282,2239,"going"," go"," VBG",0,1
"1305",289382,2240,"going"," go"," VBG",0,1
"1306",289405,2240,"going"," go"," VBG",0,1
"1307",289414,2240,"will"," will"," MD",1,0
"1308",289436,2240,"will"," will"," MD",1,0
"1309",289444,2240,"will"," will"," MD",1,0
"1310",289475,2240,"going"," go"," VBG",0,1
"1311",289494,2240,"will"," will"," MD",1,0
"1312",290209,2247,"going"," go"," VBG",0,1
"1313",290444,2248,"will"," will"," MD",1,0
"1314",290488,2248,"will"," will"," MD",1,0
"1315",290492,2248,"will"," will"," MD",1,0
"1316",290518,2248,"going"," go"," VBG",0,1
"1317",290530,2248,"will"," will"," MD",1,0
"1318",290563,2248,"will"," will"," MD",1,0
"1319",290667,2248,"will"," will"," MD",1,0
"1320",290975,2251,"will"," will"," MD",1,0
"1321",291032,2251,"will"," will"," MD",1,0
"1322",291410,2262,"will"," will"," MD",1,0
"1323",291423,2262,"going"," go"," VBG",0,1
"1324",291434,2262,"will"," will"," MD",1,0
"1325",291447,2262,"will"," will"," MD",1,0
"1326",291460,2262,"will"," will"," MD",1,0
"1327",291473,2262,"going"," go"," VBG",0,1
"1328",291500,2262,"will"," will"," MD",1,0
"1329",291525,2263,"will"," will"," MD",1,0
"1330",291558,2263,"will"," will"," MD",1,0
"1331",291586,2263,"will"," will"," MD",1,0
"1332",291656,2263,"will"," will"," MD",1,0
"1333",291665,2263,"will"," will"," MD",1,0
"1334",291672,2263,"will"," will"," MD",1,0
"1335",292251,2284,"will"," will"," MD",1,0
"1336",292328,2296,"going"," go"," VBG",0,1
"1337",292426,2305,"will"," will"," MD",1,0
"1338",292445,2306,"will"," will"," MD",1,0
"1339",292506,2311,"will"," will"," MD",1,0
"1340",292570,2316,"will"," will"," MD",1,0
"1341",292573,2316,"will"," will"," MD",1,0
"1342",292599,2318,"will"," will"," MD",1,0
"1343",293000,2331,"going"," go"," VBG",0,1
"1344",293026,2331,"going"," go"," VBG",0,1
"1345",293039,2331,"going"," go"," VBG",0,1
"1346",293065,2331,"going"," go"," VBG",0,1
"1347",293080,2331,"going"," go"," VBG",0,1
"1348",293101,2331,"will"," will"," MD",1,0
"1349",293113,2331,"will"," will"," MD",1,0
"1350",293348,2332,"going"," go"," VBG",0,1
"1351",293365,2332,"will"," will"," MD",1,0
"1352",293377,2332,"going"," go"," VBG",0,1
"1353",293405,2332,"going"," go"," VBG",0,1
"1354",293472,2332,"will"," will"," MD",1,0
"1355",293557,2333,"will"," will"," MD",1,0
"1356",293578,2333,"will"," will"," MD",1,0
"1357",293587,2333,"will"," will"," MD",1,0
"1358",293598,2333,"will"," will"," MD",1,0
"1359",293612,2333,"will"," will"," MD",1,0
"1360",293640,2333,"will"," will"," MD",1,0
"1361",293651,2333,"will"," will"," MD",1,0
"1362",294567,2369,"will"," will"," MD",1,0
"1363",294671,2375,"will"," will"," MD",1,0
"1364",294700,2376,"will"," will"," MD",1,0
"1365",295536,2392,"will"," will"," MD",1,0
"1366",295604,2392,"will"," will"," MD",1,0
"1367",295953,2394,"will"," will"," MD",1,0
"1368",296142,2396,"will"," will"," MD",1,0
"1369",296169,2396,"wo"," will"," MD",1,0
"1370",296210,2396,"will"," will"," MD",1,0
"1371",296220,2396,"will"," will"," MD",1,0
"1372",296282,2397,"will"," will"," MD",1,0
"1373",296347,2397,"will"," will"," MD",1,0
"1374",296404,2397,"will"," will"," MD",1,0
"1375",296537,2399,"going"," go"," VBG",0,1
"1376",296804,2401,"will"," will"," MD",1,0
"1377",296872,2401,"will"," will"," MD",1,0
"1378",297783,2412,"will"," will"," MD",1,0
"1379",297833,2412,"will"," will"," MD",1,0
"1380",298616,2420,"will"," will"," MD",1,0
"1381",298658,2420,"will"," will"," MD",1,0
"1382",298809,2421,"going"," go"," VBG",0,1
"1383",298963,2421,"going"," go"," VBG",0,1
"1384",300567,2471,"will"," will"," MD",1,0
"1385",300614,2471,"will"," will"," MD",1,0
"1386",300660,2471,"will"," will"," MD",1,0
"1387",300798,2472,"will"," will"," MD",1,0
"1388",300845,2472,"will"," will"," MD",1,0
"1389",300891,2472,"will"," will"," MD",1,0
"1390",301201,2473,"wo"," will"," MD",1,0
"1391",301234,2473,"will"," will"," MD",1,0
"1392",301241,2473,"""ll"""," will"," MD",1,0
"1393",301257,2473,"""ll"""," will"," MD",1,0
"1394",302456,2480,"will"," will"," MD",1,0
"1395",302530,2481,"will"," will"," MD",1,0
"1396",302867,2483,"will"," will"," MD",1,0
"1397",303013,2483,"will"," will"," MD",1,0
"1398",303198,2485,"will"," will"," MD",1,0
"1399",303629,2487,"will"," will"," MD",1,0
"1400",303713,2487,"will"," will"," MD",1,0
"1401",304405,2490,"will"," will"," MD",1,0
"1402",304489,2490,"will"," will"," MD",1,0
"1403",304675,2491,"will"," will"," MD",1,0
"1404",304710,2491,"will"," will"," MD",1,0
"1405",304742,2491,"will"," will"," MD",1,0
"1406",305398,2494,"will"," will"," MD",1,0
"1407",305432,2494,"will"," will"," MD",1,0
"1408",305443,2494,"will"," will"," MD",1,0
"1409",305653,2495,"will"," will"," MD",1,0
"1410",305705,2495,"will"," will"," MD",1,0
"1411",305747,2495,"will"," will"," MD",1,0
"1412",305984,2496,"going"," go"," VBG",0,1
"1413",306019,2496,"going"," go"," VBG",0,1
"1414",306109,2496,"will"," will"," MD",1,0
"1415",306140,2496,"will"," will"," MD",1,0
"1416",306832,2498,"will"," will"," MD",1,0
"1417",306858,2498,"will"," will"," MD",1,0
"1418",306949,2499,"will"," will"," MD",1,0
"1419",306983,2499,"will"," will"," MD",1,0
"1420",306994,2499,"will"," will"," MD",1,0
"1421",307172,2500,"""ll"""," will"," MD",1,0
"1422",307818,2500,"""ll"""," will"," MD",1,0
"1423",308864,2505,"will"," will"," MD",1,0
"1424",308896,2505,"will"," will"," MD",1,0
"1425",308923,2505,"will"," will"," MD",1,0
"1426",309084,2506,"will"," will"," MD",1,0
"1427",309116,2506,"will"," will"," MD",1,0
"1428",309143,2506,"will"," will"," MD",1,0
"1429",309530,2507,"wo"," will"," MD",1,0
"1430",309756,2508,"will"," will"," MD",1,0
"1431",309983,2509,"will"," will"," MD",1,0
"1432",310232,2510,"will"," will"," MD",1,0
"1433",310241,2510,"will"," will"," MD",1,0
"1434",311417,2515,"going"," go"," VBG",0,1
"1435",311891,2515,"will"," will"," MD",1,0
"1436",312062,2515,"will"," will"," MD",1,0
"1437",312185,2517,"going"," go"," VBG",0,1
"1438",312491,2518,"will"," will"," MD",1,0
"1439",313031,2519,"will"," will"," MD",1,0
"1440",313045,2519,"going"," go"," VBG",0,1
"1441",314415,2525,"will"," will"," MD",1,0
"1442",314798,2528,"going"," go"," VBG",0,1
"1443",315294,2531,"will"," will"," MD",1,0
"1444",315310,2531,"""ll"""," will"," MD",1,0
"1445",315576,2533,"will"," will"," MD",1,0
"1446",316230,2539,"will"," will"," MD",1,0
"1447",317250,2545,"will"," will"," MD",1,0
"1448",318428,2550,"going"," go"," VBG",0,1
"1449",318679,2551,"will"," will"," MD",1,0
"1450",318806,2551,"will"," will"," MD",1,0
"1451",318887,2551,"will"," will"," MD",1,0
"1452",318934,2552,"going"," go"," VBG",0,1
"1453",319983,2556,"will"," will"," MD",1,0
"1454",320092,2556,"will"," will"," MD",1,0
"1455",320375,2558,"going"," go"," VBG",0,1
"1456",320519,2560,"""ll"""," will"," MD",1,0
"1457",320708,2561,"will"," will"," MD",1,0
"1458",320731,2561,"will"," will"," MD",1,0
"1459",320782,2561,"will"," will"," MD",1,0
"1460",320913,2561,"will"," will"," MD",1,0
"1461",321575,2564,"will"," will"," MD",1,0
"1462",321595,2564,"will"," will"," MD",1,0
"1463",321602,2564,"will"," will"," MD",1,0
"1464",321642,2564,"""ll"""," will"," MD",1,0
"1465",321655,2564,"""ll"""," will"," MD",1,0
"1466",321736,2564,"""ll"""," will"," MD",1,0
"1467",321750,2564,"will"," will"," MD",1,0
"1468",321788,2564,"will"," will"," MD",1,0
"1469",324556,2585,"will"," will"," MD",1,0
"1470",324587,2586,"will"," will"," MD",1,0
"1471",325316,2591,"will"," will"," MD",1,0
"1472",325868,2595,"will"," will"," MD",1,0
"1473",326890,2601,"will"," will"," MD",1,0
"1474",327537,2610,"will"," will"," MD",1,0
"1475",327934,2615,"will"," will"," MD",1,0
"1476",328000,2615,"will"," will"," MD",1,0
"1477",328270,2616,"will"," will"," MD",1,0
"1478",328537,2618,"will"," will"," MD",1,0
"1479",328562,2618,"will"," will"," MD",1,0
"1480",328613,2618,"will"," will"," MD",1,0
"1481",328760,2618,"will"," will"," MD",1,0
"1482",328887,2618,"will"," will"," MD",1,0
"1483",329426,2625,"will"," will"," MD",1,0
"1484",329990,2627,"will"," will"," MD",1,0
"1485",329998,2627,"will"," will"," MD",1,0
"1486",330032,2627,"will"," will"," MD",1,0
"1487",331295,2636,"will"," will"," MD",1,0
"1488",331664,2637,"will"," will"," MD",1,0
"1489",331788,2638,"will"," will"," MD",1,0
"1490",331848,2638,"will"," will"," MD",1,0
"1491",331881,2638,"will"," will"," MD",1,0
"1492",332129,2639,"will"," will"," MD",1,0
"1493",332316,2642,"will"," will"," MD",1,0
"1494",332324,2642,"will"," will"," MD",1,0
"1495",332331,2642,"will"," will"," MD",1,0
"1496",332338,2642,"will"," will"," MD",1,0
"1497",332349,2642,"will"," will"," MD",1,0
"1498",332371,2642,"will"," will"," MD",1,0
"1499",332381,2642,"will"," will"," MD",1,0
"1500",332706,2645,"will"," will"," MD",1,0
"1501",333289,2648,"going"," go"," VBG",0,1
"1502",333978,2655,"will"," will"," MD",1,0
"1503",334139,2656,"will"," will"," MD",1,0
"1504",334159,2656,"will"," will"," MD",1,0
"1505",334166,2656,"will"," will"," MD",1,0
"1506",334206,2656,"""ll"""," will"," MD",1,0
"1507",334219,2656,"""ll"""," will"," MD",1,0
"1508",334300,2656,"""ll"""," will"," MD",1,0
"1509",334314,2656,"will"," will"," MD",1,0
"1510",334352,2656,"will"," will"," MD",1,0
"1511",335164,2662,"will"," will"," MD",1,0
"1512",335418,2663,"wo"," will"," MD",1,0
"1513",335912,2681,"will"," will"," MD",1,0
"1514",336183,2684,"will"," will"," MD",1,0
"1515",336225,2684,"will"," will"," MD",1,0
"1516",336412,2684,"will"," will"," MD",1,0
"1517",336498,2684,"will"," will"," MD",1,0
"1518",336627,2684,"will"," will"," MD",1,0
"1519",339230,2716,"will"," will"," MD",1,0
"1520",339244,2716,"going"," go"," VBG",0,1
"1521",340344,2727,"going"," go"," VBG",0,1
"1522",340754,2731,"will"," will"," MD",1,0
"1523",341014,2731,"going"," go"," VBG",0,1
"1524",341361,2732,"will"," will"," MD",1,0
"1525",341452,2733,"will"," will"," MD",1,0
"1526",341720,2735,"""ll"""," will"," MD",1,0
"1527",342084,2736,"will"," will"," MD",1,0
"1528",342100,2736,"will"," will"," MD",1,0
"1529",342390,2739,"going"," go"," VBG",0,1
"1530",342943,2741,"going"," go"," VBG",0,1
"1531",343348,2743,"will"," will"," MD",1,0
"1532",343489,2743,"will"," will"," MD",1,0
"1533",343499,2743,"will"," will"," MD",1,0
"1534",343506,2743,"will"," will"," MD",1,0
"1535",343609,2745,"will"," will"," MD",1,0
"1536",343638,2745,"will"," will"," MD",1,0
"1537",343770,2745,"will"," will"," MD",1,0
"1538",343784,2745,"will"," will"," MD",1,0
"1539",344028,2746,"will"," will"," MD",1,0
"1540",344036,2746,"will"," will"," MD",1,0
"1541",344376,2749,"will"," will"," MD",1,0
"1542",344399,2749,"will"," will"," MD",1,0
"1543",345221,2756,"will"," will"," MD",1,0
"1544",345249,2756,"will"," will"," MD",1,0
"1545",345255,2756,"will"," will"," MD",1,0
"1546",345347,2757,"going"," go"," VBG",0,1
"1547",345874,2759,"will"," will"," MD",1,0
"1548",346309,2763,"will"," will"," MD",1,0
"1549",348974,2780,"will"," will"," MD",1,0
"1550",349323,2783,"will"," will"," MD",1,0
"1551",351529,2797,"""ll"""," will"," MD",1,0
"1552",352214,2801,"""ll"""," will"," MD",1,0
"1553",352228,2801,"going"," go"," VBG",0,1
"1554",352425,2802,"will"," will"," MD",1,0
"1555",353052,2805,"will"," will"," MD",1,0
"1556",353087,2805,"will"," will"," MD",1,0
"1557",354118,2810,"""ll"""," will"," MD",1,0
"1558",354509,2814,"will"," will"," MD",1,0
"1559",355089,2816,"will"," will"," MD",1,0
"1560",356833,2843,"will"," will"," MD",1,0
"1561",356841,2843,"will"," will"," MD",1,0
"1562",356876,2843,"will"," will"," MD",1,0
"1563",358013,2847,"will"," will"," MD",1,0
"1564",358029,2847,"will"," will"," MD",1,0
"1565",358140,2848,"will"," will"," MD",1,0
"1566",358335,2864,"will"," will"," MD",1,0
"1567",358473,2877,"going"," go"," VBG",0,1
"1568",359215,2881,"will"," will"," MD",1,0
"1569",360177,2885,"will"," will"," MD",1,0
"1570",360247,2885,"will"," will"," MD",1,0
"1571",360414,2885,"will"," will"," MD",1,0
"1572",360651,2886,"will"," will"," MD",1,0
"1573",361321,2889,"will"," will"," MD",1,0
"1574",361608,2891,"will"," will"," MD",1,0
"1575",361706,2891,"going"," go"," VBG",0,1
"1576",361918,2893,"going"," go"," VBG",0,1
"1577",362272,2896,"will"," will"," MD",1,0
"1578",362319,2896,"will"," will"," MD",1,0
"1579",362404,2896,"will"," will"," MD",1,0
"1580",362469,2896,"will"," will"," MD",1,0
"1581",362718,2897,"will"," will"," MD",1,0
"1582",362832,2898,"will"," will"," MD",1,0
"1583",362861,2898,"will"," will"," MD",1,0
"1584",362994,2898,"will"," will"," MD",1,0
"1585",363009,2898,"will"," will"," MD",1,0
"1586",363442,2900,"will"," will"," MD",1,0
"1587",363463,2900,"will"," will"," MD",1,0
"1588",363755,2902,"will"," will"," MD",1,0
"1589",366217,2915,"going"," go"," VBG",0,1
"1590",366264,2916,"will"," will"," MD",1,0
"1591",366835,2917,"going"," go"," VBG",0,1
"1592",367659,2923,"""ll"""," will"," MD",1,0
"1593",368963,2927,"going"," go"," VBG",0,1
"1594",369096,2928,"Will"," will"," MD",1,0
"1595",369722,2931,"going"," go"," VBG",0,1
"1596",369739,2931,"will"," will"," MD",1,0
"1597",370775,2937,"""ll"""," will"," MD",1,0
"1598",370829,2937,"going"," go"," VBG",0,1
"1599",370890,2938,"will"," will"," MD",1,0
"1600",370944,2938,"will"," will"," MD",1,0
"1601",371011,2938,"wo"," will"," MD",1,0
"1602",371042,2938,"will"," will"," MD",1,0
"1603",371048,2938,"will"," will"," MD",1,0
"1604",371156,2939,"will"," will"," MD",1,0
"1605",371763,2942,"will"," will"," MD",1,0
"1606",371944,2944,"will"," will"," MD",1,0
"1607",371968,2944,"will"," will"," MD",1,0
"1608",372045,2944,"will"," will"," MD",1,0
"1609",372346,2961,"going"," go"," VBG",0,1
"1610",372627,2962,"will"," will"," MD",1,0
"1611",372664,2962,"wo"," will"," MD",1,0
"1612",372669,2962,"will"," will"," MD",1,0
"1613",372699,2962,"will"," will"," MD",1,0
"1614",372728,2962,"going"," go"," VBG",0,1
"1615",372762,2962,"will"," will"," MD",1,0
"1616",372767,2962,"going"," go"," VBG",0,1
"1617",372794,2962,"going"," go"," VBG",0,1
"1618",373264,2963,"will"," will"," MD",1,0
"1619",374481,2969,"will"," will"," MD",1,0
"1620",374563,2970,"going"," go"," VBG",0,1
"1621",374603,2970,"will"," will"," MD",1,0
"1622",374995,2973,"will"," will"," MD",1,0
"1623",375053,2973,"will"," will"," MD",1,0
"1624",375565,2976,"will"," will"," MD",1,0
"1625",375714,2976,"will"," will"," MD",1,0
"1626",375941,2978,"will"," will"," MD",1,0
"1627",376637,2981,"will"," will"," MD",1,0
"1628",377019,2985,"will"," will"," MD",1,0
"1629",377029,2985,"will"," will"," MD",1,0
"1630",377041,2985,"will"," will"," MD",1,0
"1631",377321,2986,"will"," will"," MD",1,0
"1632",377606,2987,"will"," will"," MD",1,0
"1633",377621,2988,"will"," will"," MD",1,0
"1634",377929,2995,"wo"," will"," MD",1,0
"1635",377965,2995,"will"," will"," MD",1,0
"1636",378059,2996,"will"," will"," MD",1,0
"1637",378075,2996,"""ll"""," will"," MD",1,0
"1638",378127,2996,"""ll"""," will"," MD",1,0
"1639",378179,2996,"""ll"""," will"," MD",1,0
"1640",378230,2997,"will"," will"," MD",1,0
"1641",378462,2998,"will"," will"," MD",1,0
"1642",378515,2998,"will"," will"," MD",1,0
"1643",378800,2999,"wo"," will"," MD",1,0
"1644",378942,3000,"will"," will"," MD",1,0
"1645",378975,3000,"will"," will"," MD",1,0
"1646",379296,3001,"wo"," will"," MD",1,0
"1647",379438,3002,"will"," will"," MD",1,0
"1648",379453,3002,"will"," will"," MD",1,0
"1649",379487,3002,"will"," will"," MD",1,0
"1650",380048,3004,"wo"," will"," MD",1,0
"1651",380339,3006,"will"," will"," MD",1,0
"1652",380392,3006,"will"," will"," MD",1,0
"1653",380550,3007,"will"," will"," MD",1,0
"1654",380603,3007,"will"," will"," MD",1,0
"1655",380795,3009,"wo"," will"," MD",1,0
"1656",380833,3009,"will"," will"," MD",1,0
"1657",380919,3010,"will"," will"," MD",1,0
"1658",381479,3012,"will"," will"," MD",1,0
"1659",381495,3012,"""ll"""," will"," MD",1,0
"1660",381547,3012,"""ll"""," will"," MD",1,0
"1661",381599,3012,"""ll"""," will"," MD",1,0
"1662",381878,3013,"""ll"""," will"," MD",1,0
"1663",382179,3015,"will"," will"," MD",1,0
"1664",382212,3015,"will"," will"," MD",1,0
"1665",382309,3016,"will"," will"," MD",1,0
"1666",382316,3016,"will"," will"," MD",1,0
"1667",382325,3016,"will"," will"," MD",1,0
"1668",382330,3016,"wo"," will"," MD",1,0
"1669",382338,3016,"will"," will"," MD",1,0
"1670",382343,3016,"wo"," will"," MD",1,0
"1671",382354,3016,"going"," go"," VBG",0,1
"1672",382363,3016,"going"," go"," VBG",0,1
"1673",382369,3016,"will"," will"," MD",1,0
"1674",382375,3016,"wo"," will"," MD",1,0
"1675",382383,3016,"going"," go"," VBG",0,1
"1676",382391,3016,"going"," go"," VBG",0,1
"1677",382399,3016,"will"," will"," MD",1,0
"1678",382405,3016,"wo"," will"," MD",1,0
"1679",382412,3016,"will"," will"," MD",1,0
"1680",382447,3017,"will"," will"," MD",1,0
"1681",382524,3017,"will"," will"," MD",1,0
"1682",382635,3018,"will"," will"," MD",1,0
"1683",382664,3018,"will"," will"," MD",1,0
"1684",382833,3019,"will"," will"," MD",1,0
"1685",382921,3019,"will"," will"," MD",1,0
"1686",383120,3019,"will"," will"," MD",1,0
"1687",383179,3019,"will"," will"," MD",1,0
"1688",383256,3019,"will"," will"," MD",1,0
"1689",383767,3024,"going"," go"," VBG",0,1
"1690",383778,3024,"going"," go"," VBG",0,1
"1691",383787,3024,"will"," will"," MD",1,0
"1692",383797,3024,"will"," will"," MD",1,0
"1693",383808,3024,"going"," go"," VBG",0,1
"1694",383825,3025,"will"," will"," MD",1,0
"1695",383837,3025,"""ll"""," will"," MD",1,0
"1696",383847,3025,"""ll"""," will"," MD",1,0
"1697",383856,3025,"""ll"""," will"," MD",1,0
"1698",383865,3025,"going"," go"," VBG",0,1
"1699",383879,3025,"""ll"""," will"," MD",1,0
"1700",384011,3027,"going"," go"," VBG",0,1
"1701",384040,3027,"will"," will"," MD",1,0
"1702",384066,3027,"will"," will"," MD",1,0
"1703",384085,3027,"will"," will"," MD",1,0
"1704",384096,3027,"going"," go"," VBG",0,1
"1705",384115,3028,"will"," will"," MD",1,0
"1706",384121,3028,"will"," will"," MD",1,0
"1707",384127,3028,"going"," go"," VBG",0,1
"1708",384134,3028,"wo"," will"," MD",1,0
"1709",384144,3028,"will"," will"," MD",1,0
"1710",384152,3028,"will"," will"," MD",1,0
"1711",384160,3028,"will"," will"," MD",1,0
"1712",384169,3028,"will"," will"," MD",1,0
"1713",384180,3028,"will"," will"," MD",1,0
"1714",384191,3028,"will"," will"," MD",1,0
"1715",384198,3028,"will"," will"," MD",1,0
"1716",384212,3028,"will"," will"," MD",1,0
"1717",384218,3028,"will"," will"," MD",1,0
"1718",384222,3028,"will"," will"," MD",1,0
"1719",384234,3028,"going"," go"," VBG",0,1
"1720",384245,3028,"going"," go"," VBG",0,1
"1721",384258,3028,"will"," will"," MD",1,0
"1722",384265,3028,"will"," will"," MD",1,0
"1723",384276,3028,"will"," will"," MD",1,0
"1724",384279,3028,"will"," will"," MD",1,0
"1725",384285,3028,"will"," will"," MD",1,0
"1726",384295,3028,"going"," go"," VBG",0,1
"1727",384302,3028,"will"," will"," MD",1,0
"1728",384313,3028,"will"," will"," MD",1,0
"1729",384316,3028,"will"," will"," MD",1,0
"1730",384322,3028,"will"," will"," MD",1,0
"1731",384340,3029,"will"," will"," MD",1,0
"1732",384484,3035,"will"," will"," MD",1,0
"1733",384500,3035,"""ll"""," will"," MD",1,0
"1734",384514,3035,"will"," will"," MD",1,0
"1735",384524,3035,"will"," will"," MD",1,0
"1736",384530,3035,"""ll"""," will"," MD",1,0
"1737",384537,3035,"will"," will"," MD",1,0
"1738",384551,3035,"""ll"""," will"," MD",1,0
"1739",384582,3035,"""ll"""," will"," MD",1,0
"1740",384609,3036,"will"," will"," MD",1,0
"1741",384620,3036,"will"," will"," MD",1,0
"1742",384765,3036,"going"," go"," VBG",0,1
"1743",384775,3036,"will"," will"," MD",1,0
"1744",384785,3036,"going"," go"," VBG",0,1
"1745",384808,3036,"will"," will"," MD",1,0
"1746",384822,3036,"will"," will"," MD",1,0
"1747",384830,3037,"will"," will"," MD",1,0
"1748",384836,3037,"will"," will"," MD",1,0
"1749",384844,3037,"will"," will"," MD",1,0
"1750",384851,3037,"will"," will"," MD",1,0
"1751",384858,3037,"will"," will"," MD",1,0
"1752",384867,3037,"will"," will"," MD",1,0
"1753",384878,3037,"will"," will"," MD",1,0
"1754",384894,3038,"will"," will"," MD",1,0
"1755",384900,3038,"will"," will"," MD",1,0
"1756",384908,3038,"will"," will"," MD",1,0
"1757",384915,3038,"will"," will"," MD",1,0
"1758",384922,3038,"will"," will"," MD",1,0
"1759",384931,3038,"will"," will"," MD",1,0
"1760",384942,3038,"will"," will"," MD",1,0
"1761",385111,3039,"will"," will"," MD",1,0
"1762",385287,3039,"""ll"""," will"," MD",1,0
"1763",385294,3039,"will"," will"," MD",1,0
"1764",385389,3039,"will"," will"," MD",1,0
"1765",385435,3040,"will"," will"," MD",1,0
"1766",385442,3040,"will"," will"," MD",1,0
"1767",385449,3040,"will"," will"," MD",1,0
"1768",385456,3040,"will"," will"," MD",1,0
"1769",385473,3040,"will"," will"," MD",1,0
"1770",385485,3040,"will"," will"," MD",1,0
"1771",385489,3040,"will"," will"," MD",1,0
"1772",385505,3040,"will"," will"," MD",1,0
"1773",385514,3040,"will"," will"," MD",1,0
"1774",385528,3040,"will"," will"," MD",1,0
"1775",385542,3040,"will"," will"," MD",1,0
"1776",385548,3040,"will"," will"," MD",1,0
"1777",385570,3041,"will"," will"," MD",1,0
"1778",385581,3041,"will"," will"," MD",1,0
"1779",385590,3041,"will"," will"," MD",1,0
"1780",385602,3041,"will"," will"," MD",1,0
"1781",385624,3041,"will"," will"," MD",1,0
"1782",385633,3041,"will"," will"," MD",1,0
"1783",385645,3041,"will"," will"," MD",1,0
"1784",385727,3042,"will"," will"," MD",1,0
"1785",385767,3042,"will"," will"," MD",1,0
"1786",385803,3042,"will"," will"," MD",1,0
"1787",385943,3042,"will"," will"," MD",1,0
"1788",386037,3042,"will"," will"," MD",1,0
"1789",386164,3042,"will"," will"," MD",1,0
"1790",386178,3042,"will"," will"," MD",1,0
"1791",386215,3042,"will"," will"," MD",1,0
"1792",386385,3042,"will"," will"," MD",1,0
"1793",386444,3043,"will"," will"," MD",1,0
"1794",386582,3043,"will"," will"," MD",1,0
"1795",386623,3043,"will"," will"," MD",1,0
"1796",386699,3043,"will"," will"," MD",1,0
"1797",386866,3045,"going"," go"," VBG",0,1
"1798",386892,3045,"will"," will"," MD",1,0
"1799",386899,3045,"will"," will"," MD",1,0
"1800",386944,3045,"will"," will"," MD",1,0
"1801",386956,3045,"going"," go"," VBG",0,1
"1802",387561,3049,"will"," will"," MD",1,0
"1803",387567,3049,"will"," will"," MD",1,0
"1804",387574,3049,"will"," will"," MD",1,0
"1805",387580,3049,"will"," will"," MD",1,0
"1806",387598,3050,"will"," will"," MD",1,0
"1807",387604,3050,"going"," go"," VBG",0,1
"1808",387612,3050,"will"," will"," MD",1,0
"1809",387621,3050,"will"," will"," MD",1,0
"1810",387629,3050,"going"," go"," VBG",0,1
"1811",387638,3050,"will"," will"," MD",1,0
"1812",387644,3050,"going"," go"," VBG",0,1
"1813",387652,3050,"will"," will"," MD",1,0
"1814",387671,3050,"will"," will"," MD",1,0
"1815",387695,3051,"will"," will"," MD",1,0
"1816",387703,3051,"will"," will"," MD",1,0
"1817",387715,3051,"will"," will"," MD",1,0
"1818",387727,3051,"going"," go"," VBG",0,1
"1819",387762,3051,"will"," will"," MD",1,0
"1820",387773,3051,"will"," will"," MD",1,0
"1821",387793,3051,"will"," will"," MD",1,0
"1822",387827,3052,"will"," will"," MD",1,0
"1823",388153,3063,"wo"," will"," MD",1,0
"1824",388572,3067,"going"," go"," VBG",0,1
"1825",388629,3068,"will"," will"," MD",1,0
"1826",388741,3074,"going"," go"," VBG",0,1
"1827",388959,3074,"going"," go"," VBG",0,1
"1828",389192,3076,"will"," will"," MD",1,0
"1829",389571,3077,"will"," will"," MD",1,0
"1830",389882,3078,"will"," will"," MD",1,0
"1831",390113,3079,"wo"," will"," MD",1,0
"1832",390460,3080,"wo"," will"," MD",1,0
"1833",391172,3083,"will"," will"," MD",1,0
"1834",391319,3083,"will"," will"," MD",1,0
"1835",391863,3087,"will"," will"," MD",1,0
"1836",392077,3087,"will"," will"," MD",1,0
"1837",392093,3087,"will"," will"," MD",1,0
"1838",393129,3092,"will"," will"," MD",1,0
"1839",393193,3092,"will"," will"," MD",1,0
"1840",393488,3095,"going"," go"," VBG",0,1
"1841",393698,3101,"will"," will"," MD",1,0
"1842",393897,3103,"will"," will"," MD",1,0
"1843",393960,3103,"going"," go"," VBG",0,1
"1844",393991,3103,"will"," will"," MD",1,0
"1845",394030,3103,"will"," will"," MD",1,0
"1846",394482,3105,"will"," will"," MD",1,0
"1847",394498,3105,"will"," will"," MD",1,0
"1848",394506,3105,"will"," will"," MD",1,0
"1849",394520,3105,"""ll"""," will"," MD",1,0
"1850",394652,3105,"""ll"""," will"," MD",1,0
"1851",394667,3105,"""ll"""," will"," MD",1,0
"1852",394679,3105,"""ll"""," will"," MD",1,0
"1853",394694,3105,"will"," will"," MD",1,0
"1854",394698,3105,"will"," will"," MD",1,0
"1855",394737,3105,"""ll"""," will"," MD",1,0
"1856",394747,3105,"""ll"""," will"," MD",1,0
"1857",394762,3105,"will"," will"," MD",1,0
"1858",394807,3105,"will"," will"," MD",1,0
"1859",394820,3105,"will"," will"," MD",1,0
"1860",395336,3108,"will"," will"," MD",1,0
"1861",395343,3108,"will"," will"," MD",1,0
"1862",395350,3108,"will"," will"," MD",1,0
"1863",395357,3108,"will"," will"," MD",1,0
"1864",395365,3108,"will"," will"," MD",1,0
"1865",395377,3108,"will"," will"," MD",1,0
"1866",395394,3108,"will"," will"," MD",1,0
"1867",395400,3108,"will"," will"," MD",1,0
"1868",395421,3108,"will"," will"," MD",1,0
"1869",395438,3108,"wo"," will"," MD",1,0
"1870",395445,3108,"will"," will"," MD",1,0
